document,element,frequency_in_document
2016,E24,3.6601044076042225e-05
2016,E25,4.4310694398914686e-05
2016,E26,1.0711517125101676e-05
2016,E27,3.115532061312109e-05
2016,E28,0.0001599078877533471
2016,E29,9.953413791154785e-05
2016,E30,0.00016740625788577436
2017,E0,1.0926542324053838e-05
2017,E1,2.1542400515918494e-05
2017,E2,0.0002000098325897102
2017,E3,0.0023431664761805284
2017,E4,0.0001790373950318633
2017,E5,0.000502916924881449
2017,E6,0.00018892191999998197
2017,E7,1.7321070955231188e-05
2017,E8,0.0001927276350094209
2017,E9,0.00021624450274155063
2017,E10,0.00032830886541775154
2017,E11,3.204113940166151e-05
2017,E12,1.5676498617122736e-05
2017,E13,6.131010192403669e-06
2017,E14,1.763281499064319e-06
2017,E15,1.4463041914896416e-05
2017,E16,0.00012546683892876282
2017,E17,5.526640125961284e-05
2017,E18,0.00032961903828906025
2017,E19,8.342140549480394e-05
2017,E20,2.6391192784515377e-05
2017,E21,3.3139464116308986e-05
2017,E22,0.0002669493455059509
2017,E23,0.001262542277842057
2017,E24,3.5435611960646175e-05
2017,E25,4.495884241768602e-05
2017,E26,1.039818056747795e-05
2017,E27,3.007978848783266e-05
2017,E28,0.00015743285768950697
2017,E29,9.852065431919821e-05
2017,E30,0.00016318389257652957
2018,E0,1.0600581171942092e-05
2018,E1,2.168261381402678e-05
2018,E2,0.00020555605899310567
2018,E3,0.002373698584521146
2018,E4,0.0001818439843957097
2018,E5,0.0005093160309092578
2018,E6,0.00018970432830794795
2018,E7,1.3550749094457141e-05
2018,E8,0.00019677828401323856
2018,E9,0.000206779475140425
2018,E10,0.0003296007067424529
2018,E11,3.1485143964420586e-05
2018,E12,1.61307209355479e-05
2018,E13,6.063615249438827e-06
2018,E14,1.4522169820686612e-06
2018,E15,1.4498844191485363e-05
2018,E16,0.00011693491734309069
2018,E17,5.493958829771739e-05
2018,E18,0.0003258299484263524
2018,E19,8.276247743468148e-05
2018,E20,2.59555283722575e-05
2018,E21,3.166860396937422e-05
2018,E22,0.00025453110044405916
2018,E23,0.0012831399794176745
2018,E24,3.382137608464438e-05
2018,E25,4.603823990022795e-05
2018,E26,1.0195789775297976e-05
2018,E27,2.8596435143565002e-05
2018,E28,0.00015671664690295714
2018,E29,9.895374017186408e-05
2018,E30,0.00015789563952050558
2019,E0,1.0254660935202415e-05
2019,E1,2.1751694286516854e-05
2019,E2,0.00021012558540301735
2019,E3,0.002401653544143133
2019,E4,0.00018461215908833537
2019,E5,0.0005147806341482115
2019,E6,0.0001903427849789124
2019,E7,8.158716570047137e-06
2019,E8,0.00020051006628263622
2019,E9,0.00019877167833234444
2019,E10,0.0003308879957641881
2019,E11,3.069306788213722e-05
2019,E12,1.6593703161876045e-05
2019,E13,6.14924433277944e-06
2019,E14,7.871945435283514e-07
2019,E15,1.4397544471597671e-05
2019,E16,0.00011171291419484835
2019,E17,5.34343300129808e-05
2019,E18,0.0003227422435311556
2019,E19,8.338609710462147e-05
2019,E20,2.5419823801436347e-05
2019,E21,3.057859278629803e-05
2019,E22,0.00024347867595381643
2019,E23,0.0013046617772361048
2019,E24,3.253361480810428e-05
2019,E25,4.696408869571912e-05
2019,E26,9.993040614247177e-06
2019,E27,2.7439537864945602e-05
2019,E28,0.0001549117704914084
2019,E29,9.827304529852143e-05
2019,E30,0.00015278250778012553
